fileName,vidLen,valence,arousal,impact,group,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,key_resp.started,Instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,MoviePresent.started,movie.started,constantBlack.started,photoDiode1.started,photoDiode2.started,photoDiode3.started,photoDiode1.stopped,photoDiode2.stopped,photoDiode3.stopped,MoviePresent.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,0.005996200023218989,0.011147599900141358,0.011147599900141358,0.7969541000202298,space,0.7821451998315752,None,,,,,,,,,,,501302,001,2025-06-11_16h12.23.833,emotionalMovieTask,2023.2.3,60.01475164046647,2025-06-11 16h12.32.694344 -0500,
480-US Dollars-ED.mp4,16.144,6.973,5.5143,4.1081,happy,0,0,0,106,1.5152664000634104,,,,,,,,,0.8091257999185473,1.5152664000634104,1.5152664000634104,1.5152664000634104,1.5152664000634104,1.6001142000313848,1.7161051998846233,1.7161051998846233,1.7989185999613255,17.63018779992126,501302,001,2025-06-11_16h12.23.833,emotionalMovieTask,2023.2.3,60.01475164046647,2025-06-11 16h12.32.694344 -0500,
785-Following Street Cleaner in Hong Kong-ED 1.mp4,6.949,4.6923,2.9737,3.0682,neut,0,1,1,35,18.56370549998246,,,,,,,,,17.731490300036967,18.56370549998246,18.56370549998246,18.56370549998246,18.56370549998246,18.57355249999091,18.763257500017062,18.763257500017062,18.77937459992245,25.452007999876514,501302,001,2025-06-11_16h12.23.833,emotionalMovieTask,2023.2.3,60.01475164046647,2025-06-11 16h12.32.694344 -0500,
537.1-Couple Dancing in the Rain Viral Video-ED.mp4,13.14,6.7778,5.3684,4.3478,happy,0,2,2,119,26.25236659985967,,,,,,,,,25.55581249995157,26.25236659985967,26.25236659985967,26.25236659985967,26.25236659985967,26.37050489988178,26.452888800064102,26.452888800064102,26.568918499862775,39.33028079988435,501302,001,2025-06-11_16h12.23.833,emotionalMovieTask,2023.2.3,60.01475164046647,2025-06-11 16h12.32.694344 -0500,
,,,,,,,,,,40.20425219996832,,,,,,,,,39.4454222000204,40.20425219996832,40.20425219996832,40.20425219996832,40.20425219996832,40.24847129988484,40.4145140000619,40.4145140000619,40.44718479993753,,,,,,,,,
